t,Tref,u,T1,e
3.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.595799999999999841e+01,2.404200000000000159e+01
3.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.611899999999999977e+01,2.388100000000000023e+01
4.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.637699999999999889e+01,2.362300000000000111e+01
4.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.666700000000000159e+01,2.333299999999999841e+01
4.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.695700000000000074e+01,2.304299999999999926e+01
4.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.708599999999999852e+01,2.291400000000000148e+01
4.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.734400000000000119e+01,2.265599999999999881e+01
4.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.760200000000000031e+01,2.239799999999999969e+01
4.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.789199999999999946e+01,2.210800000000000054e+01
4.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.818199999999999861e+01,2.181800000000000139e+01
4.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.837500000000000000e+01,2.162500000000000000e+01
4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.860099999999999909e+01,2.139900000000000091e+01
5.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.895499999999999829e+01,2.104500000000000171e+01
5.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.918100000000000094e+01,2.081899999999999906e+01
5.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.947100000000000009e+01,2.052899999999999991e+01
5.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,2.979299999999999926e+01,2.020700000000000074e+01
5.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.014699999999999847e+01,1.985300000000000153e+01
5.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.040500000000000114e+01,1.959499999999999886e+01
5.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.066300000000000026e+01,1.933699999999999974e+01
5.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.095299999999999940e+01,1.904700000000000060e+01
5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.121099999999999852e+01,1.878900000000000148e+01
5.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.153300000000000125e+01,1.846699999999999875e+01
6.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.182300000000000040e+01,1.817699999999999960e+01
6.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.211299999999999955e+01,1.788700000000000045e+01
6.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.240299999999999869e+01,1.759700000000000131e+01
6.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.269299999999999784e+01,1.730700000000000216e+01
6.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.291899999999999693e+01,1.708100000000000307e+01
6.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.314500000000000313e+01,1.685499999999999687e+01
6.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.353099999999999881e+01,1.646900000000000119e+01
6.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.378900000000000148e+01,1.621099999999999852e+01
6.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.411099999999999710e+01,1.588900000000000290e+01
6.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.443399999999999750e+01,1.556600000000000250e+01
7.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.469100000000000250e+01,1.530899999999999750e+01
7.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.494899999999999807e+01,1.505100000000000193e+01
7.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.530400000000000205e+01,1.469599999999999795e+01
7.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.562599999999999767e+01,1.437400000000000233e+01
7.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.585199999999999676e+01,1.414800000000000324e+01
7.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.610900000000000176e+01,1.389099999999999824e+01
7.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.636699999999999733e+01,1.363300000000000267e+01
7.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.672200000000000131e+01,1.327799999999999869e+01
7.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.701200000000000045e+01,1.298799999999999955e+01
7.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.736599999999999966e+01,1.263400000000000034e+01
8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.765599999999999881e+01,1.234400000000000119e+01
8.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.804299999999999926e+01,1.195700000000000074e+01
8.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.830100000000000193e+01,1.169899999999999807e+01
8.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.862299999999999756e+01,1.137700000000000244e+01
8.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.888100000000000023e+01,1.111899999999999977e+01
8.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.923499999999999943e+01,1.076500000000000057e+01
8.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.955799999999999983e+01,1.044200000000000017e+01
8.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.975099999999999767e+01,1.024900000000000233e+01
8.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.004099999999999682e+01,9.959000000000003183e+00
8.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.026700000000000301e+01,9.732999999999996987e+00
9.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.058899999999999864e+01,9.411000000000001364e+00
9.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.078199999999999648e+01,9.218000000000003524e+00
9.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.110399999999999920e+01,8.896000000000000796e+00
9.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.136200000000000188e+01,8.637999999999998124e+00
9.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.158800000000000097e+01,8.411999999999999034e+00
9.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.194200000000000017e+01,8.057999999999999829e+00
9.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.220000000000000284e+01,7.799999999999997158e+00
9.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.252199999999999847e+01,7.478000000000001535e+00
9.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.278000000000000114e+01,7.219999999999998863e+00
9.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.300600000000000023e+01,6.993999999999999773e+00
1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.323100000000000165e+01,6.768999999999998352e+00
1.010000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.348899999999999721e+01,6.511000000000002785e+00
1.020000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.377900000000000347e+01,6.220999999999996533e+00
1.030000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.397299999999999898e+01,6.027000000000001023e+00
1.040000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.426299999999999812e+01,5.737000000000001876e+00
1.050000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.455299999999999727e+01,5.447000000000002728e+00
1.060000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.468200000000000216e+01,5.317999999999997840e+00
1.070000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.481099999999999994e+01,5.189000000000000057e+00
1.080000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.506799999999999784e+01,4.932000000000002160e+00
1.090000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.539099999999999824e+01,4.609000000000001762e+00
1.100000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.564800000000000324e+01,4.351999999999996760e+00
1.110000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.587400000000000233e+01,4.125999999999997669e+00
1.120000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.490699999999999648e+01,5.093000000000003524e+00
1.130000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.632500000000000284e+01,3.674999999999997158e+00
1.140000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.664699999999999847e+01,3.353000000000001535e+00
1.150000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.667999999999999972e+01,3.320000000000000284e+00
1.160000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.706600000000000250e+01,2.933999999999997499e+00
1.170000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.713100000000000023e+01,2.868999999999999773e+00
1.180000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.758200000000000074e+01,2.417999999999999261e+00
1.190000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.777499999999999858e+01,2.225000000000001421e+00
1.200000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.796900000000000119e+01,2.030999999999998806e+00
1.210000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.825900000000000034e+01,1.740999999999999659e+00
1.220000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.851700000000000301e+01,1.482999999999996987e+00
1.230000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.880700000000000216e+01,1.192999999999997840e+00
1.240000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.890299999999999869e+01,1.097000000000001307e+00
1.250000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.916100000000000136e+01,8.389999999999986358e-01
1.260000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.935399999999999920e+01,6.460000000000007958e-01
1.270000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.967699999999999960e+01,3.230000000000003979e-01
1.280000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.999900000000000233e+01,9.999999999976694198e-04
1.290000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.019200000000000017e+01,-1.920000000000001705e-01
1.300000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.025699999999999790e+01,-2.569999999999978968e-01
1.310000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.057900000000000063e+01,-5.790000000000006253e-01
1.320000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.086899999999999977e+01,-8.689999999999997726e-01
1.330000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.096600000000000108e+01,-9.660000000000010800e-01
1.340000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.122399999999999665e+01,-1.223999999999996646e+00
1.350000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.151400000000000290e+01,-1.514000000000002899e+00
1.360000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.177100000000000080e+01,-1.771000000000000796e+00
1.370000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.202900000000000347e+01,-2.029000000000003467e+00
1.380000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.212599999999999767e+01,-2.125999999999997669e+00
1.390000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.241599999999999682e+01,-2.415999999999996817e+00
1.400000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.257699999999999818e+01,-2.576999999999998181e+00
1.410000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.280299999999999727e+01,-2.802999999999997272e+00
1.420000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.306099999999999994e+01,-3.060999999999999943e+00
1.430000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.312500000000000000e+01,-3.125000000000000000e+00
1.440000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.347899999999999920e+01,-3.478999999999999204e+00
1.450000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.373700000000000188e+01,-3.737000000000001876e+00
1.460000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.393099999999999739e+01,-3.930999999999997385e+00
1.470000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.422099999999999653e+01,-4.220999999999996533e+00
1.480000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.438199999999999790e+01,-4.381999999999997897e+00
1.490000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.460699999999999932e+01,-4.606999999999999318e+00
1.500000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.496200000000000330e+01,-4.962000000000003297e+00
1.510000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.515500000000000114e+01,-5.155000000000001137e+00
1.520000000000000000e+02,5.000000000000000000e+01,9.628410000000010882e+01,5.541299999999999670e+01,-5.412999999999996703e+00
1.530000000000000000e+02,5.000000000000000000e+01,9.120019999999999527e+01,5.563900000000000290e+01,-5.639000000000002899e+00
1.540000000000000000e+02,5.000000000000000000e+01,8.740020000000009759e+01,5.579999999999999716e+01,-5.799999999999997158e+00
1.550000000000000000e+02,5.000000000000000000e+01,8.099119999999996367e+01,5.609000000000000341e+01,-6.090000000000003411e+00
1.560000000000000000e+02,5.000000000000000000e+01,7.714610000000007517e+01,5.625099999999999767e+01,-6.250999999999997669e+00
1.570000000000000000e+02,5.000000000000000000e+01,7.197840000000010718e+01,5.647699999999999676e+01,-6.476999999999996760e+00
1.580000000000000000e+02,5.000000000000000000e+01,6.680820000000008463e+01,5.670199999999999818e+01,-6.701999999999998181e+00
1.590000000000000000e+02,5.000000000000000000e+01,6.159540000000009741e+01,5.692799999999999727e+01,-6.927999999999997272e+00
1.600000000000000000e+02,5.000000000000000000e+01,5.961620000000010577e+01,5.699199999999999733e+01,-6.991999999999997328e+00
1.610000000000000000e+02,5.000000000000000000e+01,5.244480000000004338e+01,5.731400000000000006e+01,-7.314000000000000057e+00
1.620000000000000000e+02,5.000000000000000000e+01,4.912050000000007799e+01,5.744299999999999784e+01,-7.442999999999997840e+00
1.630000000000000000e+02,5.000000000000000000e+01,4.254720000000008895e+01,5.773299999999999699e+01,-7.732999999999996987e+00
1.640000000000000000e+02,5.000000000000000000e+01,3.723129999999997608e+01,5.795900000000000318e+01,-7.959000000000003183e+00
1.650000000000000000e+02,5.000000000000000000e+01,3.514899999999997249e+01,5.802300000000000324e+01,-8.023000000000003240e+00
1.660000000000000000e+02,5.000000000000000000e+01,3.109049999999999159e+01,5.818500000000000227e+01,-8.185000000000002274e+00
1.670000000000000000e+02,5.000000000000000000e+01,2.834240000000005466e+01,5.828099999999999881e+01,-8.280999999999998806e+00
1.680000000000000000e+02,5.000000000000000000e+01,2.492140000000009081e+01,5.840999999999999659e+01,-8.409999999999996589e+00
1.690000000000000000e+02,5.000000000000000000e+01,1.953779999999997585e+01,5.863600000000000279e+01,-8.636000000000002785e+00
1.700000000000000000e+02,5.000000000000000000e+01,1.543810000000007676e+01,5.879699999999999704e+01,-8.796999999999997044e+00
1.710000000000000000e+02,5.000000000000000000e+01,1.196549999999999159e+01,5.892600000000000193e+01,-8.926000000000001933e+00
1.720000000000000000e+02,5.000000000000000000e+01,9.786499999999989541e+00,5.899000000000000199e+01,-8.990000000000001990e+00
1.730000000000000000e+02,5.000000000000000000e+01,6.294600000000031059e+00,5.911899999999999977e+01,-9.118999999999999773e+00
1.740000000000000000e+02,5.000000000000000000e+01,4.076200000000085311e+00,5.918399999999999750e+01,-9.183999999999997499e+00
1.750000000000000000e+02,5.000000000000000000e+01,5.648999999999944066e-01,5.931300000000000239e+01,-9.313000000000002387e+00
1.760000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.937700000000000244e+01,-9.377000000000002444e+00
1.770000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.940899999999999892e+01,-9.408999999999998920e+00
1.780000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.957000000000000028e+01,-9.570000000000000284e+00
1.790000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.957000000000000028e+01,-9.570000000000000284e+00
1.800000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.960300000000000153e+01,-9.603000000000001535e+00
1.810000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.973100000000000165e+01,-9.731000000000001648e+00
1.820000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.985999999999999943e+01,-9.859999999999999432e+00
1.830000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.989300000000000068e+01,-9.893000000000000682e+00
1.840000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.989300000000000068e+01,-9.893000000000000682e+00
1.850000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.989300000000000068e+01,-9.893000000000000682e+00
1.860000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.989300000000000068e+01,-9.893000000000000682e+00
1.870000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.989300000000000068e+01,-9.893000000000000682e+00
1.880000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.989300000000000068e+01,-9.893000000000000682e+00
1.890000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.989300000000000068e+01,-9.893000000000000682e+00
1.900000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.989300000000000068e+01,-9.893000000000000682e+00
1.910000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.989300000000000068e+01,-9.893000000000000682e+00
1.920000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.989300000000000068e+01,-9.893000000000000682e+00
1.930000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.963499999999999801e+01,-9.634999999999998010e+00
1.940000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.957000000000000028e+01,-9.570000000000000284e+00
1.950000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.957000000000000028e+01,-9.570000000000000284e+00
1.960000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.950600000000000023e+01,-9.506000000000000227e+00
1.970000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.940899999999999892e+01,-9.408999999999998920e+00
1.980000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.924799999999999756e+01,-9.247999999999997556e+00
1.990000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.924799999999999756e+01,-9.247999999999997556e+00
2.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.902199999999999847e+01,-9.021999999999998465e+00
2.010000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.892600000000000193e+01,-8.926000000000001933e+00
2.020000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.892600000000000193e+01,-8.926000000000001933e+00
2.030000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.882900000000000063e+01,-8.829000000000000625e+00
2.040000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.866799999999999926e+01,-8.667999999999999261e+00
2.050000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.860399999999999920e+01,-8.603999999999999204e+00
2.060000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.847500000000000142e+01,-8.475000000000001421e+00
2.070000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.837800000000000011e+01,-8.378000000000000114e+00
2.080000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.828099999999999881e+01,-8.280999999999998806e+00
2.090000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.821699999999999875e+01,-8.216999999999998749e+00
2.100000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.795900000000000318e+01,-7.959000000000003183e+00
2.110000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.792699999999999960e+01,-7.926999999999999602e+00
2.120000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.766899999999999693e+01,-7.668999999999996930e+00
2.130000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.763700000000000045e+01,-7.637000000000000455e+00
2.140000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.763700000000000045e+01,-7.637000000000000455e+00
2.150000000000000000e+02,5.000000000000000000e+01,2.124699999999961619e+00,5.741100000000000136e+01,-7.411000000000001364e+00
2.160000000000000000e+02,5.000000000000000000e+01,3.333299999999979946e+00,5.731400000000000006e+01,-7.314000000000000057e+00
2.170000000000000000e+02,5.000000000000000000e+01,6.481199999999944339e+00,5.712100000000000222e+01,-7.121000000000002217e+00
2.180000000000000000e+02,5.000000000000000000e+01,8.362000000000051614e+00,5.699199999999999733e+01,-6.991999999999997328e+00
2.190000000000000000e+02,5.000000000000000000e+01,9.592399999999969396e+00,5.689600000000000080e+01,-6.896000000000000796e+00
2.200000000000000000e+02,5.000000000000000000e+01,1.280220000000002756e+01,5.670199999999999818e+01,-6.701999999999998181e+00
2.210000000000000000e+02,5.000000000000000000e+01,1.341840000000001965e+01,5.663799999999999812e+01,-6.637999999999998124e+00
2.220000000000000000e+02,5.000000000000000000e+01,1.599070000000006075e+01,5.647699999999999676e+01,-6.476999999999996760e+00
2.230000000000000000e+02,5.000000000000000000e+01,1.793590000000000373e+01,5.634799999999999898e+01,-6.347999999999998977e+00
2.240000000000000000e+02,5.000000000000000000e+01,2.248689999999990619e+01,5.609000000000000341e+01,-6.090000000000003411e+00
2.250000000000000000e+02,5.000000000000000000e+01,2.382759999999993283e+01,5.599300000000000210e+01,-5.993000000000002103e+00
2.260000000000000000e+02,5.000000000000000000e+01,2.710760000000001924e+01,5.579999999999999716e+01,-5.799999999999997158e+00
2.270000000000000000e+02,5.000000000000000000e+01,2.847729999999990014e+01,5.570300000000000296e+01,-5.703000000000002956e+00
2.280000000000000000e+02,5.000000000000000000e+01,3.242949999999993338e+01,5.547800000000000153e+01,-5.478000000000001535e+00
2.290000000000000000e+02,5.000000000000000000e+01,3.383139999999997372e+01,5.538100000000000023e+01,-5.381000000000000227e+00
2.300000000000000000e+02,5.000000000000000000e+01,3.717259999999993170e+01,5.518800000000000239e+01,-5.188000000000002387e+00
