t,Tref,u,T1,e
5.300000000000000000e+01,5.000000000000000000e+01,2.175400000000000134e+01,2.824599999999999866e+01,2.175400000000000134e+01
5.400000000000000000e+01,5.000000000000000000e+01,2.168900000000000006e+01,2.831099999999999994e+01,2.168900000000000006e+01
5.500000000000000000e+01,5.000000000000000000e+01,2.168900000000000006e+01,2.831099999999999994e+01,2.168900000000000006e+01
5.600000000000000000e+01,5.000000000000000000e+01,2.165700000000000003e+01,2.834299999999999997e+01,2.165700000000000003e+01
5.700000000000000000e+01,5.000000000000000000e+01,2.162500000000000000e+01,2.837500000000000000e+01,2.162500000000000000e+01
5.800000000000000000e+01,5.000000000000000000e+01,2.143199999999999861e+01,2.856800000000000139e+01,2.143199999999999861e+01
5.900000000000000000e+01,5.000000000000000000e+01,2.152799999999999869e+01,2.847200000000000131e+01,2.152799999999999869e+01
6.000000000000000000e+01,5.000000000000000000e+01,2.146399999999999864e+01,2.853600000000000136e+01,2.146399999999999864e+01
6.100000000000000000e+01,5.000000000000000000e+01,2.139900000000000091e+01,2.860099999999999909e+01,2.139900000000000091e+01
6.200000000000000000e+01,5.000000000000000000e+01,2.133500000000000085e+01,2.866499999999999915e+01,2.133500000000000085e+01
6.300000000000000000e+01,5.000000000000000000e+01,2.130300000000000082e+01,2.869699999999999918e+01,2.130300000000000082e+01
6.400000000000000000e+01,5.000000000000000000e+01,2.123799999999999955e+01,2.876200000000000045e+01,2.123799999999999955e+01
6.500000000000000000e+01,5.000000000000000000e+01,2.114199999999999946e+01,2.885800000000000054e+01,2.114199999999999946e+01
6.600000000000000000e+01,5.000000000000000000e+01,2.107700000000000173e+01,2.892299999999999827e+01,2.107700000000000173e+01
6.700000000000000000e+01,5.000000000000000000e+01,2.104500000000000171e+01,2.895499999999999829e+01,2.104500000000000171e+01
6.800000000000000000e+01,5.000000000000000000e+01,2.098000000000000043e+01,2.901999999999999957e+01,2.098000000000000043e+01
6.900000000000000000e+01,5.000000000000000000e+01,2.098000000000000043e+01,2.901999999999999957e+01,2.098000000000000043e+01
7.000000000000000000e+01,5.000000000000000000e+01,2.081899999999999906e+01,2.918100000000000094e+01,2.081899999999999906e+01
7.100000000000000000e+01,5.000000000000000000e+01,2.078699999999999903e+01,2.921300000000000097e+01,2.078699999999999903e+01
7.200000000000000000e+01,5.000000000000000000e+01,2.072299999999999898e+01,2.927700000000000102e+01,2.072299999999999898e+01
7.300000000000000000e+01,5.000000000000000000e+01,2.072299999999999898e+01,2.927700000000000102e+01,2.072299999999999898e+01
7.400000000000000000e+01,5.000000000000000000e+01,2.069000000000000128e+01,2.930999999999999872e+01,2.069000000000000128e+01
7.500000000000000000e+01,5.000000000000000000e+01,2.065800000000000125e+01,2.934199999999999875e+01,2.065800000000000125e+01
7.600000000000000000e+01,5.000000000000000000e+01,2.056200000000000117e+01,2.943799999999999883e+01,2.056200000000000117e+01
7.700000000000000000e+01,5.000000000000000000e+01,2.052899999999999991e+01,2.947100000000000009e+01,2.052899999999999991e+01
7.800000000000000000e+01,5.000000000000000000e+01,2.046499999999999986e+01,2.953500000000000014e+01,2.046499999999999986e+01
7.900000000000000000e+01,5.000000000000000000e+01,2.039999999999999858e+01,2.960000000000000142e+01,2.039999999999999858e+01
8.000000000000000000e+01,5.000000000000000000e+01,2.036799999999999855e+01,2.963200000000000145e+01,2.036799999999999855e+01
8.100000000000000000e+01,5.000000000000000000e+01,2.036799999999999855e+01,2.963200000000000145e+01,2.036799999999999855e+01
8.200000000000000000e+01,5.000000000000000000e+01,2.033599999999999852e+01,2.966400000000000148e+01,2.033599999999999852e+01
8.300000000000000000e+01,5.000000000000000000e+01,2.023900000000000077e+01,2.976099999999999923e+01,2.023900000000000077e+01
8.400000000000000000e+01,5.000000000000000000e+01,2.014300000000000068e+01,2.985699999999999932e+01,2.014300000000000068e+01
8.500000000000000000e+01,5.000000000000000000e+01,2.010999999999999943e+01,2.989000000000000057e+01,2.010999999999999943e+01
8.600000000000000000e+01,5.000000000000000000e+01,2.007799999999999940e+01,2.992200000000000060e+01,2.007799999999999940e+01
8.700000000000000000e+01,5.000000000000000000e+01,2.001399999999999935e+01,2.998600000000000065e+01,2.001399999999999935e+01
8.800000000000000000e+01,5.000000000000000000e+01,2.004599999999999937e+01,2.995400000000000063e+01,2.004599999999999937e+01
8.900000000000000000e+01,5.000000000000000000e+01,1.985300000000000153e+01,3.014699999999999847e+01,1.985300000000000153e+01
9.000000000000000000e+01,5.000000000000000000e+01,1.988500000000000156e+01,3.011499999999999844e+01,1.988500000000000156e+01
9.100000000000000000e+01,5.000000000000000000e+01,1.998100000000000165e+01,3.001899999999999835e+01,1.998100000000000165e+01
9.200000000000000000e+01,5.000000000000000000e+01,1.978800000000000026e+01,3.021199999999999974e+01,1.978800000000000026e+01
9.300000000000000000e+01,5.000000000000000000e+01,1.975600000000000023e+01,3.024399999999999977e+01,1.975600000000000023e+01
9.400000000000000000e+01,5.000000000000000000e+01,1.972400000000000020e+01,3.027599999999999980e+01,1.972400000000000020e+01
9.500000000000000000e+01,5.000000000000000000e+01,1.972400000000000020e+01,3.027599999999999980e+01,1.972400000000000020e+01
9.600000000000000000e+01,5.000000000000000000e+01,1.969099999999999895e+01,3.030900000000000105e+01,1.969099999999999895e+01
9.700000000000000000e+01,5.000000000000000000e+01,1.972400000000000020e+01,3.027599999999999980e+01,1.972400000000000020e+01
9.800000000000000000e+01,5.000000000000000000e+01,1.959499999999999886e+01,3.040500000000000114e+01,1.959499999999999886e+01
9.900000000000000000e+01,5.000000000000000000e+01,1.946600000000000108e+01,3.053399999999999892e+01,1.946600000000000108e+01
1.000000000000000000e+02,5.000000000000000000e+01,1.940099999999999980e+01,3.059900000000000020e+01,1.940099999999999980e+01
1.010000000000000000e+02,5.000000000000000000e+01,1.946600000000000108e+01,3.053399999999999892e+01,1.946600000000000108e+01
1.020000000000000000e+02,5.000000000000000000e+01,1.936899999999999977e+01,3.063100000000000023e+01,1.936899999999999977e+01
1.030000000000000000e+02,5.000000000000000000e+01,1.933699999999999974e+01,3.066300000000000026e+01,1.933699999999999974e+01
1.040000000000000000e+02,5.000000000000000000e+01,1.933699999999999974e+01,3.066300000000000026e+01,1.933699999999999974e+01
1.050000000000000000e+02,5.000000000000000000e+01,1.927199999999999847e+01,3.072800000000000153e+01,1.927199999999999847e+01
1.060000000000000000e+02,5.000000000000000000e+01,1.923999999999999844e+01,3.076000000000000156e+01,1.923999999999999844e+01
1.070000000000000000e+02,5.000000000000000000e+01,1.911100000000000065e+01,3.088899999999999935e+01,1.911100000000000065e+01
1.080000000000000000e+02,5.000000000000000000e+01,1.911100000000000065e+01,3.088899999999999935e+01,1.911100000000000065e+01
1.090000000000000000e+02,5.000000000000000000e+01,1.907900000000000063e+01,3.092099999999999937e+01,1.907900000000000063e+01
1.100000000000000000e+02,5.000000000000000000e+01,1.907900000000000063e+01,3.092099999999999937e+01,1.907900000000000063e+01
1.110000000000000000e+02,5.000000000000000000e+01,1.898199999999999932e+01,3.101800000000000068e+01,1.898199999999999932e+01
1.120000000000000000e+02,5.000000000000000000e+01,1.885399999999999920e+01,3.114600000000000080e+01,1.885399999999999920e+01
1.130000000000000000e+02,5.000000000000000000e+01,1.882100000000000151e+01,3.117899999999999849e+01,1.882100000000000151e+01
1.140000000000000000e+02,5.000000000000000000e+01,1.878900000000000148e+01,3.121099999999999852e+01,1.878900000000000148e+01
1.150000000000000000e+02,5.000000000000000000e+01,1.878900000000000148e+01,3.121099999999999852e+01,1.878900000000000148e+01
1.160000000000000000e+02,5.000000000000000000e+01,1.878900000000000148e+01,3.121099999999999852e+01,1.878900000000000148e+01
1.170000000000000000e+02,5.000000000000000000e+01,1.878900000000000148e+01,3.121099999999999852e+01,1.878900000000000148e+01
1.180000000000000000e+02,5.000000000000000000e+01,1.866000000000000014e+01,3.133999999999999986e+01,1.866000000000000014e+01
1.190000000000000000e+02,5.000000000000000000e+01,1.869200000000000017e+01,3.130799999999999983e+01,1.869200000000000017e+01
1.200000000000000000e+02,5.000000000000000000e+01,1.856299999999999883e+01,3.143700000000000117e+01,1.856299999999999883e+01
1.210000000000000000e+02,5.000000000000000000e+01,1.846699999999999875e+01,3.153300000000000125e+01,1.846699999999999875e+01
1.220000000000000000e+02,5.000000000000000000e+01,1.846699999999999875e+01,3.153300000000000125e+01,1.846699999999999875e+01
1.230000000000000000e+02,5.000000000000000000e+01,1.843499999999999872e+01,3.156500000000000128e+01,1.843499999999999872e+01
1.240000000000000000e+02,5.000000000000000000e+01,1.837000000000000099e+01,3.162999999999999901e+01,1.837000000000000099e+01
1.250000000000000000e+02,5.000000000000000000e+01,1.833800000000000097e+01,3.166199999999999903e+01,1.833800000000000097e+01
1.260000000000000000e+02,5.000000000000000000e+01,1.824099999999999966e+01,3.175900000000000034e+01,1.824099999999999966e+01
1.270000000000000000e+02,5.000000000000000000e+01,1.820899999999999963e+01,3.179100000000000037e+01,1.820899999999999963e+01
1.280000000000000000e+02,5.000000000000000000e+01,1.817699999999999960e+01,3.182300000000000040e+01,1.817699999999999960e+01
1.290000000000000000e+02,5.000000000000000000e+01,1.817699999999999960e+01,3.182300000000000040e+01,1.817699999999999960e+01
1.300000000000000000e+02,5.000000000000000000e+01,1.817699999999999960e+01,3.182300000000000040e+01,1.817699999999999960e+01
1.310000000000000000e+02,5.000000000000000000e+01,1.820899999999999963e+01,3.179100000000000037e+01,1.820899999999999963e+01
1.320000000000000000e+02,5.000000000000000000e+01,1.820899999999999963e+01,3.179100000000000037e+01,1.820899999999999963e+01
1.330000000000000000e+02,5.000000000000000000e+01,1.811199999999999832e+01,3.188800000000000168e+01,1.811199999999999832e+01
1.340000000000000000e+02,5.000000000000000000e+01,1.814499999999999957e+01,3.185500000000000043e+01,1.814499999999999957e+01
1.350000000000000000e+02,5.000000000000000000e+01,1.807999999999999829e+01,3.192000000000000171e+01,1.807999999999999829e+01
1.360000000000000000e+02,5.000000000000000000e+01,1.811199999999999832e+01,3.188800000000000168e+01,1.811199999999999832e+01
1.370000000000000000e+02,5.000000000000000000e+01,1.791899999999999693e+01,3.208100000000000307e+01,1.791899999999999693e+01
1.380000000000000000e+02,5.000000000000000000e+01,1.788700000000000045e+01,3.211299999999999955e+01,1.788700000000000045e+01
1.390000000000000000e+02,5.000000000000000000e+01,1.788700000000000045e+01,3.211299999999999955e+01,1.788700000000000045e+01
1.400000000000000000e+02,5.000000000000000000e+01,1.778999999999999915e+01,3.221000000000000085e+01,1.778999999999999915e+01
1.410000000000000000e+02,5.000000000000000000e+01,1.778999999999999915e+01,3.221000000000000085e+01,1.778999999999999915e+01
1.420000000000000000e+02,5.000000000000000000e+01,1.772599999999999909e+01,3.227400000000000091e+01,1.772599999999999909e+01
1.430000000000000000e+02,5.000000000000000000e+01,1.769299999999999784e+01,3.230700000000000216e+01,1.769299999999999784e+01
1.440000000000000000e+02,5.000000000000000000e+01,1.766100000000000136e+01,3.233899999999999864e+01,1.766100000000000136e+01
1.450000000000000000e+02,5.000000000000000000e+01,1.762899999999999778e+01,3.237100000000000222e+01,1.762899999999999778e+01
1.460000000000000000e+02,5.000000000000000000e+01,1.766100000000000136e+01,3.233899999999999864e+01,1.766100000000000136e+01
1.470000000000000000e+02,5.000000000000000000e+01,1.753199999999999648e+01,3.246800000000000352e+01,1.753199999999999648e+01
1.480000000000000000e+02,5.000000000000000000e+01,1.753199999999999648e+01,3.246800000000000352e+01,1.753199999999999648e+01
1.490000000000000000e+02,5.000000000000000000e+01,1.753199999999999648e+01,3.246800000000000352e+01,1.753199999999999648e+01
1.500000000000000000e+02,5.000000000000000000e+01,1.750000000000000000e+01,3.250000000000000000e+01,1.750000000000000000e+01
1.510000000000000000e+02,5.000000000000000000e+01,1.753199999999999648e+01,3.246800000000000352e+01,1.753199999999999648e+01
1.520000000000000000e+02,5.000000000000000000e+01,1.746800000000000352e+01,3.253199999999999648e+01,1.746800000000000352e+01
1.530000000000000000e+02,5.000000000000000000e+01,1.750000000000000000e+01,3.250000000000000000e+01,1.750000000000000000e+01
1.540000000000000000e+02,5.000000000000000000e+01,1.750000000000000000e+01,3.250000000000000000e+01,1.750000000000000000e+01
1.550000000000000000e+02,5.000000000000000000e+01,1.737100000000000222e+01,3.262899999999999778e+01,1.737100000000000222e+01
1.560000000000000000e+02,5.000000000000000000e+01,1.746800000000000352e+01,3.253199999999999648e+01,1.746800000000000352e+01
1.570000000000000000e+02,5.000000000000000000e+01,1.740299999999999869e+01,3.259700000000000131e+01,1.740299999999999869e+01
1.580000000000000000e+02,5.000000000000000000e+01,1.743599999999999994e+01,3.256400000000000006e+01,1.743599999999999994e+01
1.590000000000000000e+02,5.000000000000000000e+01,1.727400000000000091e+01,3.272599999999999909e+01,1.727400000000000091e+01
1.600000000000000000e+02,5.000000000000000000e+01,1.727400000000000091e+01,3.272599999999999909e+01,1.727400000000000091e+01
1.610000000000000000e+02,5.000000000000000000e+01,1.724199999999999733e+01,3.275800000000000267e+01,1.724199999999999733e+01
1.620000000000000000e+02,5.000000000000000000e+01,1.717799999999999727e+01,3.282200000000000273e+01,1.717799999999999727e+01
1.630000000000000000e+02,5.000000000000000000e+01,1.721000000000000085e+01,3.278999999999999915e+01,1.721000000000000085e+01
1.640000000000000000e+02,5.000000000000000000e+01,1.717799999999999727e+01,3.282200000000000273e+01,1.717799999999999727e+01
1.650000000000000000e+02,5.000000000000000000e+01,1.714600000000000080e+01,3.285399999999999920e+01,1.714600000000000080e+01
1.660000000000000000e+02,5.000000000000000000e+01,1.717799999999999727e+01,3.282200000000000273e+01,1.717799999999999727e+01
1.670000000000000000e+02,5.000000000000000000e+01,1.717799999999999727e+01,3.282200000000000273e+01,1.717799999999999727e+01
1.680000000000000000e+02,5.000000000000000000e+01,1.717799999999999727e+01,3.282200000000000273e+01,1.717799999999999727e+01
1.690000000000000000e+02,5.000000000000000000e+01,1.711299999999999955e+01,3.288700000000000045e+01,1.711299999999999955e+01
1.700000000000000000e+02,5.000000000000000000e+01,1.711299999999999955e+01,3.288700000000000045e+01,1.711299999999999955e+01
1.710000000000000000e+02,5.000000000000000000e+01,1.711299999999999955e+01,3.288700000000000045e+01,1.711299999999999955e+01
1.720000000000000000e+02,5.000000000000000000e+01,1.701700000000000301e+01,3.298299999999999699e+01,1.701700000000000301e+01
1.730000000000000000e+02,5.000000000000000000e+01,1.701700000000000301e+01,3.298299999999999699e+01,1.701700000000000301e+01
1.740000000000000000e+02,5.000000000000000000e+01,1.698400000000000176e+01,3.301599999999999824e+01,1.698400000000000176e+01
1.750000000000000000e+02,5.000000000000000000e+01,1.695199999999999818e+01,3.304800000000000182e+01,1.695199999999999818e+01
1.760000000000000000e+02,5.000000000000000000e+01,1.692000000000000171e+01,3.307999999999999829e+01,1.692000000000000171e+01
1.770000000000000000e+02,5.000000000000000000e+01,1.688799999999999812e+01,3.311200000000000188e+01,1.688799999999999812e+01
1.780000000000000000e+02,5.000000000000000000e+01,1.685499999999999687e+01,3.314500000000000313e+01,1.685499999999999687e+01
1.790000000000000000e+02,5.000000000000000000e+01,1.685499999999999687e+01,3.314500000000000313e+01,1.685499999999999687e+01
1.800000000000000000e+02,5.000000000000000000e+01,1.679099999999999682e+01,3.320900000000000318e+01,1.679099999999999682e+01
1.810000000000000000e+02,5.000000000000000000e+01,1.679099999999999682e+01,3.320900000000000318e+01,1.679099999999999682e+01
1.820000000000000000e+02,5.000000000000000000e+01,1.672699999999999676e+01,3.327300000000000324e+01,1.672699999999999676e+01
1.830000000000000000e+02,5.000000000000000000e+01,1.675900000000000034e+01,3.324099999999999966e+01,1.675900000000000034e+01
1.840000000000000000e+02,5.000000000000000000e+01,1.679099999999999682e+01,3.320900000000000318e+01,1.679099999999999682e+01
1.850000000000000000e+02,5.000000000000000000e+01,1.672699999999999676e+01,3.327300000000000324e+01,1.672699999999999676e+01
1.860000000000000000e+02,5.000000000000000000e+01,1.669400000000000261e+01,3.330599999999999739e+01,1.669400000000000261e+01
1.870000000000000000e+02,5.000000000000000000e+01,1.663000000000000256e+01,3.336999999999999744e+01,1.663000000000000256e+01
1.880000000000000000e+02,5.000000000000000000e+01,1.663000000000000256e+01,3.336999999999999744e+01,1.663000000000000256e+01
1.890000000000000000e+02,5.000000000000000000e+01,1.656499999999999773e+01,3.343500000000000227e+01,1.656499999999999773e+01
1.900000000000000000e+02,5.000000000000000000e+01,1.653300000000000125e+01,3.346699999999999875e+01,1.653300000000000125e+01
1.910000000000000000e+02,5.000000000000000000e+01,1.653300000000000125e+01,3.346699999999999875e+01,1.653300000000000125e+01
1.920000000000000000e+02,5.000000000000000000e+01,1.653300000000000125e+01,3.346699999999999875e+01,1.653300000000000125e+01
1.930000000000000000e+02,5.000000000000000000e+01,1.650099999999999767e+01,3.349900000000000233e+01,1.650099999999999767e+01
1.940000000000000000e+02,5.000000000000000000e+01,1.650099999999999767e+01,3.349900000000000233e+01,1.650099999999999767e+01
1.950000000000000000e+02,5.000000000000000000e+01,1.653300000000000125e+01,3.346699999999999875e+01,1.653300000000000125e+01
1.960000000000000000e+02,5.000000000000000000e+01,1.650099999999999767e+01,3.349900000000000233e+01,1.650099999999999767e+01
1.970000000000000000e+02,5.000000000000000000e+01,1.650099999999999767e+01,3.349900000000000233e+01,1.650099999999999767e+01
1.980000000000000000e+02,5.000000000000000000e+01,1.650099999999999767e+01,3.349900000000000233e+01,1.650099999999999767e+01
1.990000000000000000e+02,5.000000000000000000e+01,1.650099999999999767e+01,3.349900000000000233e+01,1.650099999999999767e+01
2.000000000000000000e+02,5.000000000000000000e+01,1.653300000000000125e+01,3.346699999999999875e+01,1.653300000000000125e+01
2.010000000000000000e+02,5.000000000000000000e+01,1.646900000000000119e+01,3.353099999999999881e+01,1.646900000000000119e+01
2.020000000000000000e+02,5.000000000000000000e+01,1.643699999999999761e+01,3.356300000000000239e+01,1.643699999999999761e+01
2.030000000000000000e+02,5.000000000000000000e+01,1.640400000000000347e+01,3.359599999999999653e+01,1.640400000000000347e+01
2.040000000000000000e+02,5.000000000000000000e+01,1.630799999999999983e+01,3.369200000000000017e+01,1.630799999999999983e+01
2.050000000000000000e+02,5.000000000000000000e+01,1.637199999999999989e+01,3.362800000000000011e+01,1.637199999999999989e+01
2.060000000000000000e+02,5.000000000000000000e+01,1.621099999999999852e+01,3.378900000000000148e+01,1.621099999999999852e+01
2.070000000000000000e+02,5.000000000000000000e+01,1.617900000000000205e+01,3.382099999999999795e+01,1.617900000000000205e+01
2.080000000000000000e+02,5.000000000000000000e+01,1.624300000000000210e+01,3.375699999999999790e+01,1.624300000000000210e+01
2.090000000000000000e+02,5.000000000000000000e+01,1.621099999999999852e+01,3.378900000000000148e+01,1.621099999999999852e+01
2.100000000000000000e+02,5.000000000000000000e+01,1.621099999999999852e+01,3.378900000000000148e+01,1.621099999999999852e+01
2.110000000000000000e+02,5.000000000000000000e+01,1.617900000000000205e+01,3.382099999999999795e+01,1.617900000000000205e+01
2.120000000000000000e+02,5.000000000000000000e+01,1.621099999999999852e+01,3.378900000000000148e+01,1.621099999999999852e+01
2.130000000000000000e+02,5.000000000000000000e+01,1.617900000000000205e+01,3.382099999999999795e+01,1.617900000000000205e+01
2.140000000000000000e+02,5.000000000000000000e+01,1.617900000000000205e+01,3.382099999999999795e+01,1.617900000000000205e+01
2.150000000000000000e+02,5.000000000000000000e+01,1.614600000000000080e+01,3.385399999999999920e+01,1.614600000000000080e+01
2.160000000000000000e+02,5.000000000000000000e+01,1.614600000000000080e+01,3.385399999999999920e+01,1.614600000000000080e+01
2.170000000000000000e+02,5.000000000000000000e+01,1.604999999999999716e+01,3.395000000000000284e+01,1.604999999999999716e+01
2.180000000000000000e+02,5.000000000000000000e+01,1.617900000000000205e+01,3.382099999999999795e+01,1.617900000000000205e+01
2.190000000000000000e+02,5.000000000000000000e+01,1.614600000000000080e+01,3.385399999999999920e+01,1.614600000000000080e+01
2.200000000000000000e+02,5.000000000000000000e+01,1.608200000000000074e+01,3.391799999999999926e+01,1.608200000000000074e+01
2.210000000000000000e+02,5.000000000000000000e+01,1.601800000000000068e+01,3.398199999999999932e+01,1.601800000000000068e+01
2.220000000000000000e+02,5.000000000000000000e+01,1.598499999999999943e+01,3.401500000000000057e+01,1.598499999999999943e+01
2.230000000000000000e+02,5.000000000000000000e+01,1.595300000000000296e+01,3.404699999999999704e+01,1.595300000000000296e+01
2.240000000000000000e+02,5.000000000000000000e+01,1.595300000000000296e+01,3.404699999999999704e+01,1.595300000000000296e+01
2.250000000000000000e+02,5.000000000000000000e+01,1.588900000000000290e+01,3.411099999999999710e+01,1.588900000000000290e+01
2.260000000000000000e+02,5.000000000000000000e+01,1.588900000000000290e+01,3.411099999999999710e+01,1.588900000000000290e+01
2.270000000000000000e+02,5.000000000000000000e+01,1.592099999999999937e+01,3.407900000000000063e+01,1.592099999999999937e+01
2.280000000000000000e+02,5.000000000000000000e+01,1.588900000000000290e+01,3.411099999999999710e+01,1.588900000000000290e+01
2.290000000000000000e+02,5.000000000000000000e+01,1.582399999999999807e+01,3.417600000000000193e+01,1.582399999999999807e+01
2.300000000000000000e+02,5.000000000000000000e+01,1.585600000000000165e+01,3.414399999999999835e+01,1.585600000000000165e+01
2.310000000000000000e+02,5.000000000000000000e+01,1.585600000000000165e+01,3.414399999999999835e+01,1.585600000000000165e+01
