t,Tref,u,T1,e
5.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.250000000000000000e+01,1.750000000000000000e+01
5.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.282200000000000273e+01,1.717799999999999727e+01
5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.311200000000000188e+01,1.688799999999999812e+01
5.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.349900000000000233e+01,1.650099999999999767e+01
6.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.378900000000000148e+01,1.621099999999999852e+01
6.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.404699999999999704e+01,1.595300000000000296e+01
6.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.433700000000000330e+01,1.566299999999999670e+01
6.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.462700000000000244e+01,1.537299999999999756e+01
6.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.475600000000000023e+01,1.524399999999999977e+01
6.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.507800000000000296e+01,1.492199999999999704e+01
6.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.536800000000000210e+01,1.463199999999999790e+01
6.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.572299999999999898e+01,1.427700000000000102e+01
6.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.597999999999999687e+01,1.402000000000000313e+01
6.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.630299999999999727e+01,1.369700000000000273e+01
7.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.639900000000000091e+01,1.360099999999999909e+01
7.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.681799999999999784e+01,1.318200000000000216e+01
7.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.714099999999999824e+01,1.285900000000000176e+01
7.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.733400000000000318e+01,1.266599999999999682e+01
7.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.765599999999999881e+01,1.234400000000000119e+01
7.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.797899999999999920e+01,1.202100000000000080e+01
7.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.814000000000000057e+01,1.185999999999999943e+01
7.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.855899999999999750e+01,1.144100000000000250e+01
7.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.871999999999999886e+01,1.128000000000000114e+01
7.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.900999999999999801e+01,1.099000000000000199e+01
8.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.929999999999999716e+01,1.070000000000000284e+01
8.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.959000000000000341e+01,1.040999999999999659e+01
8.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,3.991199999999999903e+01,1.008800000000000097e+01
8.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.013799999999999812e+01,9.862000000000001876e+00
8.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.039600000000000080e+01,9.603999999999999204e+00
8.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.058899999999999864e+01,9.411000000000001364e+00
8.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.091100000000000136e+01,9.088999999999998636e+00
8.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.123299999999999699e+01,8.767000000000003013e+00
8.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.155599999999999739e+01,8.444000000000002615e+00
8.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.168500000000000227e+01,8.314999999999997726e+00
9.000000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.200699999999999790e+01,7.993000000000002103e+00
9.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.223199999999999932e+01,7.768000000000000682e+00
9.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.252199999999999847e+01,7.478000000000001535e+00
9.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.281300000000000239e+01,7.186999999999997613e+00
9.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.294100000000000250e+01,7.058999999999997499e+00
9.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.319899999999999807e+01,6.801000000000001933e+00
9.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.342499999999999716e+01,6.575000000000002842e+00
9.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.364999999999999858e+01,6.350000000000001421e+00
9.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.406900000000000261e+01,5.930999999999997385e+00
9.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.416599999999999682e+01,5.834000000000003183e+00
1.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.445600000000000307e+01,5.543999999999996930e+00
1.010000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.464900000000000091e+01,5.350999999999999091e+00
1.020000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.493900000000000006e+01,5.060999999999999943e+00
1.030000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.529399999999999693e+01,4.706000000000003070e+00
1.040000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.545499999999999829e+01,4.545000000000001705e+00
1.050000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.574499999999999744e+01,4.255000000000002558e+00
1.060000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.603499999999999659e+01,3.965000000000003411e+00
1.070000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.632500000000000284e+01,3.674999999999997158e+00
1.080000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.664699999999999847e+01,3.353000000000001535e+00
1.090000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.684100000000000108e+01,3.158999999999998920e+00
1.100000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.696999999999999886e+01,3.030000000000001137e+00
1.110000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.725999999999999801e+01,2.740000000000001990e+00
1.120000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.764600000000000080e+01,2.353999999999999204e+00
1.130000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.780799999999999983e+01,2.192000000000000171e+00
1.140000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.803300000000000125e+01,1.966999999999998749e+00
1.150000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.825900000000000034e+01,1.740999999999999659e+00
1.160000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.848400000000000176e+01,1.515999999999998238e+00
1.170000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.871000000000000085e+01,1.289999999999999147e+00
1.180000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.900000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.925800000000000267e+01,7.419999999999973284e-01
1.200000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.941899999999999693e+01,5.810000000000030695e-01
1.210000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.961200000000000188e+01,3.879999999999981242e-01
1.220000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,4.990200000000000102e+01,9.799999999999897682e-02
1.230000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.019200000000000017e+01,-1.920000000000001705e-01
1.240000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.035399999999999920e+01,-3.539999999999992042e-01
1.250000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.067600000000000193e+01,-6.760000000000019327e-01
1.260000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.086899999999999977e+01,-8.689999999999997726e-01
1.270000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.099799999999999756e+01,-9.979999999999975557e-01
1.280000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.122399999999999665e+01,-1.223999999999996646e+00
1.290000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.141700000000000159e+01,-1.417000000000001592e+00
1.300000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.160999999999999943e+01,-1.609999999999999432e+00
1.310000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.183599999999999852e+01,-1.835999999999998522e+00
1.320000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.218999999999999773e+01,-2.189999999999997726e+00
1.330000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.238400000000000034e+01,-2.384000000000000341e+00
1.340000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.251299999999999812e+01,-2.512999999999998124e+00
1.350000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.283500000000000085e+01,-2.835000000000000853e+00
1.360000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.302799999999999869e+01,-3.027999999999998693e+00
1.370000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.315699999999999648e+01,-3.156999999999996476e+00
1.380000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.344700000000000273e+01,-3.447000000000002728e+00
1.390000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.373700000000000188e+01,-3.737000000000001876e+00
1.400000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.377000000000000313e+01,-3.770000000000003126e+00
1.410000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.409199999999999875e+01,-4.091999999999998749e+00
1.420000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.422099999999999653e+01,-4.220999999999996533e+00
1.430000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.441400000000000148e+01,-4.414000000000001478e+00
1.440000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.470400000000000063e+01,-4.704000000000000625e+00
1.450000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.489699999999999847e+01,-4.896999999999998465e+00
1.460000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.505899999999999750e+01,-5.058999999999997499e+00
1.470000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.538100000000000023e+01,-5.381000000000000227e+00
1.480000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.547800000000000153e+01,-5.478000000000001535e+00
1.490000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.570300000000000296e+01,-5.703000000000002956e+00
1.500000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.599300000000000210e+01,-5.993000000000002103e+00
1.510000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.618699999999999761e+01,-6.186999999999997613e+00
1.520000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.631499999999999773e+01,-6.314999999999997726e+00
1.530000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.647699999999999676e+01,-6.476999999999996760e+00
1.540000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.667000000000000171e+01,-6.670000000000001705e+00
1.550000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.692799999999999727e+01,-6.927999999999997272e+00
1.560000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.715299999999999869e+01,-7.152999999999998693e+00
1.570000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.731400000000000006e+01,-7.314000000000000057e+00
1.580000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.753999999999999915e+01,-7.539999999999999147e+00
1.590000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.776599999999999824e+01,-7.765999999999998238e+00
1.600000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.786200000000000188e+01,-7.862000000000001876e+00
1.610000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.815200000000000102e+01,-8.152000000000001023e+00
1.620000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.828099999999999881e+01,-8.280999999999998806e+00
1.630000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.850699999999999790e+01,-8.506999999999997897e+00
1.640000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.860399999999999920e+01,-8.603999999999999204e+00
1.650000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.882900000000000063e+01,-8.829000000000000625e+00
1.660000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.902199999999999847e+01,-9.021999999999998465e+00
1.670000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.921600000000000108e+01,-9.216000000000001080e+00
1.680000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.934499999999999886e+01,-9.344999999999998863e+00
1.690000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.957000000000000028e+01,-9.570000000000000284e+00
1.700000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.979599999999999937e+01,-9.795999999999999375e+00
1.710000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,5.998899999999999721e+01,-9.988999999999997215e+00
1.720000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.018299999999999983e+01,-1.018299999999999983e+01
1.730000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.031199999999999761e+01,-1.031199999999999761e+01
1.740000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.050500000000000256e+01,-1.050500000000000256e+01
1.750000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.060199999999999676e+01,-1.060199999999999676e+01
1.760000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.085900000000000176e+01,-1.085900000000000176e+01
1.770000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.111699999999999733e+01,-1.111699999999999733e+01
1.780000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.118200000000000216e+01,-1.118200000000000216e+01
1.790000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.134300000000000352e+01,-1.134300000000000352e+01
1.800000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.150399999999999778e+01,-1.150399999999999778e+01
1.810000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.182600000000000051e+01,-1.182600000000000051e+01
1.820000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.189099999999999824e+01,-1.189099999999999824e+01
1.830000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.205199999999999960e+01,-1.205199999999999960e+01
1.840000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.214800000000000324e+01,-1.214800000000000324e+01
1.850000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.227700000000000102e+01,-1.227700000000000102e+01
1.860000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.247099999999999653e+01,-1.247099999999999653e+01
1.870000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.269599999999999795e+01,-1.269599999999999795e+01
1.880000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.282500000000000284e+01,-1.282500000000000284e+01
1.890000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.308299999999999841e+01,-1.308299999999999841e+01
1.900000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.311500000000000199e+01,-1.311500000000000199e+01
1.910000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.340500000000000114e+01,-1.340500000000000114e+01
1.920000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.343800000000000239e+01,-1.343800000000000239e+01
1.930000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.372800000000000153e+01,-1.372800000000000153e+01
1.940000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.375999999999999801e+01,-1.375999999999999801e+01
1.950000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.408199999999999363e+01,-1.408199999999999363e+01
1.960000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.408199999999999363e+01,-1.408199999999999363e+01
1.970000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.440399999999999636e+01,-1.440399999999999636e+01
1.980000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.443699999999999761e+01,-1.443699999999999761e+01
1.990000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.462999999999999545e+01,-1.462999999999999545e+01
2.000000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.475900000000000034e+01,-1.475900000000000034e+01
2.010000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.501699999999999591e+01,-1.501699999999999591e+01
2.020000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.501699999999999591e+01,-1.501699999999999591e+01
2.030000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.517799999999999727e+01,-1.517799999999999727e+01
2.040000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.533899999999999864e+01,-1.533899999999999864e+01
2.050000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.553199999999999648e+01,-1.553199999999999648e+01
2.060000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.569299999999999784e+01,-1.569299999999999784e+01
2.070000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.569299999999999784e+01,-1.569299999999999784e+01
2.080000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.595099999999999341e+01,-1.595099999999999341e+01
2.090000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.604800000000000182e+01,-1.604800000000000182e+01
2.100000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.633799999999999386e+01,-1.633799999999999386e+01
2.110000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+02,6.640200000000000102e+01,-1.640200000000000102e+01
2.120000000000000000e+02,5.000000000000000000e+01,9.848839999999984229e+01,6.653100000000000591e+01,-1.653100000000000591e+01
2.130000000000000000e+02,5.000000000000000000e+01,8.924440000000004147e+01,6.665999999999999659e+01,-1.665999999999999659e+01
2.140000000000000000e+02,5.000000000000000000e+01,8.125440000000008922e+01,6.672499999999999432e+01,-1.672499999999999432e+01
2.150000000000000000e+02,5.000000000000000000e+01,7.062719999999984566e+01,6.691800000000000637e+01,-1.691800000000000637e+01
2.160000000000000000e+02,5.000000000000000000e+01,6.122840000000002192e+01,6.704699999999999704e+01,-1.704699999999999704e+01
2.170000000000000000e+02,5.000000000000000000e+01,4.981959999999986621e+01,6.727200000000000557e+01,-1.727200000000000557e+01
2.180000000000000000e+02,5.000000000000000000e+01,4.223759999999981574e+01,6.730500000000000682e+01,-1.730500000000000682e+01
2.190000000000000000e+02,5.000000000000000000e+01,3.268400000000002592e+01,6.743399999999999750e+01,-1.743399999999999750e+01
2.200000000000000000e+02,5.000000000000000000e+01,2.307879999999994425e+01,6.756300000000000239e+01,-1.756300000000000239e+01
2.210000000000000000e+02,5.000000000000000000e+01,1.474800000000010414e+01,6.762699999999999534e+01,-1.762699999999999534e+01
2.220000000000000000e+02,5.000000000000000000e+01,7.044399999999882311e+00,6.765900000000000603e+01,-1.765900000000000603e+01
2.230000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,6.791700000000000159e+01,-1.791700000000000159e+01
2.240000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,6.794899999999999807e+01,-1.794899999999999807e+01
2.250000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,6.807800000000000296e+01,-1.807800000000000296e+01
2.260000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,6.827100000000000080e+01,-1.827100000000000080e+01
2.270000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,6.827100000000000080e+01,-1.827100000000000080e+01
2.280000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,6.827100000000000080e+01,-1.827100000000000080e+01
2.290000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,6.827100000000000080e+01,-1.827100000000000080e+01
2.300000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,6.823900000000000432e+01,-1.823900000000000432e+01
