t,Tref,u,T1,e
9.100000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.352100000000000080e+01,6.478999999999999204e+00
9.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.371500000000000341e+01,6.284999999999996589e+00
9.300000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.406900000000000261e+01,5.930999999999997385e+00
9.400000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.410199999999999676e+01,5.898000000000003240e+00
9.500000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.442399999999999949e+01,5.576000000000000512e+00
9.600000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.471399999999999864e+01,5.286000000000001364e+00
9.700000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+02,4.490699999999999648e+01,5.093000000000003524e+00
9.800000000000000000e+01,5.000000000000000000e+01,9.733999999999994657e+01,4.513300000000000267e+01,4.866999999999997328e+00
9.900000000000000000e+01,5.000000000000000000e+01,9.153999999999996362e+01,4.542300000000000182e+01,4.576999999999998181e+00
1.000000000000000000e+02,5.000000000000000000e+01,8.831999999999993634e+01,4.558400000000000318e+01,4.415999999999996817e+00
1.010000000000000000e+02,5.000000000000000000e+01,8.379999999999995453e+01,4.581000000000000227e+01,4.189999999999997726e+00
1.020000000000000000e+02,5.000000000000000000e+01,7.930000000000006821e+01,4.603499999999999659e+01,3.965000000000003411e+00
1.030000000000000000e+02,5.000000000000000000e+01,7.608000000000004093e+01,4.619599999999999795e+01,3.804000000000002046e+00
1.040000000000000000e+02,5.000000000000000000e+01,7.219999999999998863e+01,4.639000000000000057e+01,3.609999999999999432e+00
1.050000000000000000e+02,5.000000000000000000e+01,6.897999999999996135e+01,4.655100000000000193e+01,3.448999999999998067e+00
1.060000000000000000e+02,5.000000000000000000e+01,6.512000000000000455e+01,4.674399999999999977e+01,3.256000000000000227e+00
1.070000000000000000e+02,5.000000000000000000e+01,6.060000000000002274e+01,4.696999999999999886e+01,3.030000000000001137e+00
1.080000000000000000e+02,5.000000000000000000e+01,5.867999999999994998e+01,4.706600000000000250e+01,2.933999999999997499e+00
1.090000000000000000e+02,5.000000000000000000e+01,5.480000000000003979e+01,4.725999999999999801e+01,2.740000000000001990e+00
1.100000000000000000e+02,5.000000000000000000e+01,5.030000000000001137e+01,4.748499999999999943e+01,2.515000000000000568e+00
1.110000000000000000e+02,5.000000000000000000e+01,4.578000000000002956e+01,4.771099999999999852e+01,2.289000000000001478e+00
1.120000000000000000e+02,5.000000000000000000e+01,4.256000000000000227e+01,4.787199999999999989e+01,2.128000000000000114e+00
1.130000000000000000e+02,5.000000000000000000e+01,3.804000000000002046e+01,4.809799999999999898e+01,1.902000000000001023e+00
1.140000000000000000e+02,5.000000000000000000e+01,3.611999999999994770e+01,4.819400000000000261e+01,1.805999999999997385e+00
1.150000000000000000e+02,5.000000000000000000e+01,3.159999999999996589e+01,4.842000000000000171e+01,1.579999999999998295e+00
1.160000000000000000e+02,5.000000000000000000e+01,2.902000000000001023e+01,4.854899999999999949e+01,1.451000000000000512e+00
1.170000000000000000e+02,5.000000000000000000e+01,2.516000000000005343e+01,4.874199999999999733e+01,1.258000000000002672e+00
1.180000000000000000e+02,5.000000000000000000e+01,2.194000000000002615e+01,4.890299999999999869e+01,1.097000000000001307e+00
1.190000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+01,4.900000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,1.614000000000004320e+01,4.919299999999999784e+01,8.070000000000021600e-01
1.210000000000000000e+02,5.000000000000000000e+01,1.355999999999994543e+01,4.932200000000000273e+01,6.779999999999972715e-01
1.220000000000000000e+02,5.000000000000000000e+01,1.097999999999998977e+01,4.945100000000000051e+01,5.489999999999994884e-01
1.230000000000000000e+02,5.000000000000000000e+01,7.099999999999937472e+00,4.964500000000000313e+01,3.549999999999968736e-01
1.240000000000000000e+02,5.000000000000000000e+01,5.819999999999936335e+00,4.970900000000000318e+01,2.909999999999968168e-01
1.250000000000000000e+02,5.000000000000000000e+01,2.600000000000051159e+00,4.986999999999999744e+01,1.300000000000025580e-01
1.260000000000000000e+02,5.000000000000000000e+01,1.299999999999954525e+00,4.993500000000000227e+01,6.499999999999772626e-02
1.270000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.019200000000000017e+01,-1.920000000000001705e-01
1.280000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.022500000000000142e+01,-2.250000000000014211e-01
1.290000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.051500000000000057e+01,-5.150000000000005684e-01
1.300000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.054699999999999704e+01,-5.469999999999970441e-01
1.310000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.061099999999999710e+01,-6.109999999999971010e-01
1.320000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.067600000000000193e+01,-6.760000000000019327e-01
1.330000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.083700000000000330e+01,-8.370000000000032969e-01
1.340000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.083700000000000330e+01,-8.370000000000032969e-01
1.350000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.086899999999999977e+01,-8.689999999999997726e-01
1.360000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.086899999999999977e+01,-8.689999999999997726e-01
1.370000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.086899999999999977e+01,-8.689999999999997726e-01
1.380000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.086899999999999977e+01,-8.689999999999997726e-01
1.390000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.083700000000000330e+01,-8.370000000000032969e-01
1.400000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.083700000000000330e+01,-8.370000000000032969e-01
1.410000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.083700000000000330e+01,-8.370000000000032969e-01
1.420000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.086899999999999977e+01,-8.689999999999997726e-01
1.430000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.070799999999999841e+01,-7.079999999999984084e-01
1.440000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.070799999999999841e+01,-7.079999999999984084e-01
1.450000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.067600000000000193e+01,-6.760000000000019327e-01
1.460000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.054699999999999704e+01,-5.469999999999970441e-01
1.470000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.054699999999999704e+01,-5.469999999999970441e-01
1.480000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.054699999999999704e+01,-5.469999999999970441e-01
1.490000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.054699999999999704e+01,-5.469999999999970441e-01
1.500000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.032099999999999795e+01,-3.209999999999979536e-01
1.510000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.041799999999999926e+01,-4.179999999999992610e-01
1.520000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.028900000000000148e+01,-2.890000000000014779e-01
1.530000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.022500000000000142e+01,-2.250000000000014211e-01
1.540000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.022500000000000142e+01,-2.250000000000014211e-01
1.550000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.015999999999999659e+01,-1.599999999999965894e-01
1.560000000000000000e+02,5.000000000000000000e+01,1.299999999999954525e+00,4.993500000000000227e+01,6.499999999999772626e-02
1.570000000000000000e+02,5.000000000000000000e+01,1.999999999995338840e-02,4.999900000000000233e+01,9.999999999976694198e-04
1.580000000000000000e+02,5.000000000000000000e+01,1.959999999999979536e+00,4.990200000000000102e+01,9.799999999999897682e-02
1.590000000000000000e+02,5.000000000000000000e+01,2.600000000000051159e+00,4.986999999999999744e+01,1.300000000000025580e-01
1.600000000000000000e+02,5.000000000000000000e+01,7.099999999999937472e+00,4.964500000000000313e+01,3.549999999999968736e-01
1.610000000000000000e+02,5.000000000000000000e+01,8.400000000000034106e+00,4.957999999999999829e+01,4.200000000000017053e-01
1.620000000000000000e+02,5.000000000000000000e+01,8.400000000000034106e+00,4.957999999999999829e+01,4.200000000000017053e-01
1.630000000000000000e+02,5.000000000000000000e+01,1.034000000000006025e+01,4.948299999999999699e+01,5.170000000000030127e-01
1.640000000000000000e+02,5.000000000000000000e+01,1.034000000000006025e+01,4.948299999999999699e+01,5.170000000000030127e-01
1.650000000000000000e+02,5.000000000000000000e+01,1.292000000000001592e+01,4.935399999999999920e+01,6.460000000000007958e-01
1.660000000000000000e+02,5.000000000000000000e+01,1.225999999999999091e+01,4.938700000000000045e+01,6.129999999999995453e-01
1.670000000000000000e+02,5.000000000000000000e+01,1.225999999999999091e+01,4.938700000000000045e+01,6.129999999999995453e-01
1.680000000000000000e+02,5.000000000000000000e+01,1.483999999999994657e+01,4.925800000000000267e+01,7.419999999999973284e-01
1.690000000000000000e+02,5.000000000000000000e+01,1.805999999999997385e+01,4.909700000000000131e+01,9.029999999999986926e-01
1.700000000000000000e+02,5.000000000000000000e+01,1.871999999999999886e+01,4.906400000000000006e+01,9.359999999999999432e-01
1.710000000000000000e+02,5.000000000000000000e+01,2.194000000000002615e+01,4.890299999999999869e+01,1.097000000000001307e+00
1.720000000000000000e+02,5.000000000000000000e+01,2.385999999999995680e+01,4.880700000000000216e+01,1.192999999999997840e+00
1.730000000000000000e+02,5.000000000000000000e+01,2.516000000000005343e+01,4.874199999999999733e+01,1.258000000000002672e+00
1.740000000000000000e+02,5.000000000000000000e+01,2.644000000000005457e+01,4.867799999999999727e+01,1.322000000000002728e+00
1.750000000000000000e+02,5.000000000000000000e+01,2.707999999999998408e+01,4.864600000000000080e+01,1.353999999999999204e+00
1.760000000000000000e+02,5.000000000000000000e+01,2.902000000000001023e+01,4.854899999999999949e+01,1.451000000000000512e+00
1.770000000000000000e+02,5.000000000000000000e+01,3.224000000000003752e+01,4.838799999999999812e+01,1.612000000000001876e+00
1.780000000000000000e+02,5.000000000000000000e+01,3.353999999999999204e+01,4.832300000000000040e+01,1.676999999999999602e+00
1.790000000000000000e+02,5.000000000000000000e+01,3.353999999999999204e+01,4.832300000000000040e+01,1.676999999999999602e+00
1.800000000000000000e+02,5.000000000000000000e+01,3.870000000000004547e+01,4.806499999999999773e+01,1.935000000000002274e+00
1.810000000000000000e+02,5.000000000000000000e+01,3.998000000000004661e+01,4.800099999999999767e+01,1.999000000000002331e+00
1.820000000000000000e+02,5.000000000000000000e+01,4.126000000000004775e+01,4.793699999999999761e+01,2.063000000000002387e+00
1.830000000000000000e+02,5.000000000000000000e+01,4.641999999999995907e+01,4.767900000000000205e+01,2.320999999999997954e+00
1.840000000000000000e+02,5.000000000000000000e+01,4.707999999999998408e+01,4.764600000000000080e+01,2.353999999999999204e+00
1.850000000000000000e+02,5.000000000000000000e+01,4.963999999999998636e+01,4.751800000000000068e+01,2.481999999999999318e+00
1.860000000000000000e+02,5.000000000000000000e+01,5.158000000000001251e+01,4.742099999999999937e+01,2.579000000000000625e+00
1.870000000000000000e+02,5.000000000000000000e+01,5.287999999999996703e+01,4.735600000000000165e+01,2.643999999999998352e+00
1.880000000000000000e+02,5.000000000000000000e+01,5.287999999999996703e+01,4.735600000000000165e+01,2.643999999999998352e+00
1.890000000000000000e+02,5.000000000000000000e+01,5.543999999999996930e+01,4.722800000000000153e+01,2.771999999999998465e+00
1.900000000000000000e+02,5.000000000000000000e+01,5.609999999999999432e+01,4.719500000000000028e+01,2.804999999999999716e+00
1.910000000000000000e+02,5.000000000000000000e+01,5.932000000000002160e+01,4.703399999999999892e+01,2.966000000000001080e+00
1.920000000000000000e+02,5.000000000000000000e+01,5.995999999999995111e+01,4.700200000000000244e+01,2.997999999999997556e+00
1.930000000000000000e+02,5.000000000000000000e+01,6.060000000000002274e+01,4.696999999999999886e+01,3.030000000000001137e+00
1.940000000000000000e+02,5.000000000000000000e+01,6.189999999999997726e+01,4.690500000000000114e+01,3.094999999999998863e+00
1.950000000000000000e+02,5.000000000000000000e+01,6.447999999999993292e+01,4.677600000000000335e+01,3.223999999999996646e+00
1.960000000000000000e+02,5.000000000000000000e+01,6.382000000000005002e+01,4.680899999999999750e+01,3.191000000000002501e+00
1.970000000000000000e+02,5.000000000000000000e+01,6.447999999999993292e+01,4.677600000000000335e+01,3.223999999999996646e+00
1.980000000000000000e+02,5.000000000000000000e+01,6.382000000000005002e+01,4.680899999999999750e+01,3.191000000000002501e+00
1.990000000000000000e+02,5.000000000000000000e+01,6.512000000000000455e+01,4.674399999999999977e+01,3.256000000000000227e+00
2.000000000000000000e+02,5.000000000000000000e+01,6.512000000000000455e+01,4.674399999999999977e+01,3.256000000000000227e+00
2.010000000000000000e+02,5.000000000000000000e+01,6.382000000000005002e+01,4.680899999999999750e+01,3.191000000000002501e+00
2.020000000000000000e+02,5.000000000000000000e+01,6.512000000000000455e+01,4.674399999999999977e+01,3.256000000000000227e+00
2.030000000000000000e+02,5.000000000000000000e+01,6.575999999999993406e+01,4.671200000000000330e+01,3.287999999999996703e+00
2.040000000000000000e+02,5.000000000000000000e+01,6.640000000000000568e+01,4.667999999999999972e+01,3.320000000000000284e+00
2.050000000000000000e+02,5.000000000000000000e+01,6.575999999999993406e+01,4.671200000000000330e+01,3.287999999999996703e+00
2.060000000000000000e+02,5.000000000000000000e+01,6.512000000000000455e+01,4.674399999999999977e+01,3.256000000000000227e+00
2.070000000000000000e+02,5.000000000000000000e+01,6.575999999999993406e+01,4.671200000000000330e+01,3.287999999999996703e+00
2.080000000000000000e+02,5.000000000000000000e+01,6.447999999999993292e+01,4.677600000000000335e+01,3.223999999999996646e+00
2.090000000000000000e+02,5.000000000000000000e+01,6.512000000000000455e+01,4.674399999999999977e+01,3.256000000000000227e+00
2.100000000000000000e+02,5.000000000000000000e+01,6.382000000000005002e+01,4.680899999999999750e+01,3.191000000000002501e+00
2.110000000000000000e+02,5.000000000000000000e+01,6.447999999999993292e+01,4.677600000000000335e+01,3.223999999999996646e+00
2.120000000000000000e+02,5.000000000000000000e+01,6.447999999999993292e+01,4.677600000000000335e+01,3.223999999999996646e+00
2.130000000000000000e+02,5.000000000000000000e+01,6.382000000000005002e+01,4.680899999999999750e+01,3.191000000000002501e+00
2.140000000000000000e+02,5.000000000000000000e+01,6.382000000000005002e+01,4.680899999999999750e+01,3.191000000000002501e+00
2.150000000000000000e+02,5.000000000000000000e+01,6.447999999999993292e+01,4.677600000000000335e+01,3.223999999999996646e+00
2.160000000000000000e+02,5.000000000000000000e+01,6.447999999999993292e+01,4.677600000000000335e+01,3.223999999999996646e+00
2.170000000000000000e+02,5.000000000000000000e+01,6.254000000000004889e+01,4.687299999999999756e+01,3.127000000000002444e+00
2.180000000000000000e+02,5.000000000000000000e+01,6.317999999999997840e+01,4.684100000000000108e+01,3.158999999999998920e+00
2.190000000000000000e+02,5.000000000000000000e+01,6.317999999999997840e+01,4.684100000000000108e+01,3.158999999999998920e+00
2.200000000000000000e+02,5.000000000000000000e+01,6.060000000000002274e+01,4.696999999999999886e+01,3.030000000000001137e+00
2.210000000000000000e+02,5.000000000000000000e+01,5.995999999999995111e+01,4.700200000000000244e+01,2.997999999999997556e+00
2.220000000000000000e+02,5.000000000000000000e+01,5.932000000000002160e+01,4.703399999999999892e+01,2.966000000000001080e+00
2.230000000000000000e+02,5.000000000000000000e+01,5.802000000000006708e+01,4.709899999999999665e+01,2.901000000000003354e+00
2.240000000000000000e+02,5.000000000000000000e+01,5.674000000000006594e+01,4.716299999999999670e+01,2.837000000000003297e+00
2.250000000000000000e+02,5.000000000000000000e+01,5.674000000000006594e+01,4.716299999999999670e+01,2.837000000000003297e+00
2.260000000000000000e+02,5.000000000000000000e+01,5.609999999999999432e+01,4.719500000000000028e+01,2.804999999999999716e+00
2.270000000000000000e+02,5.000000000000000000e+01,5.737999999999999545e+01,4.713100000000000023e+01,2.868999999999999773e+00
2.280000000000000000e+02,5.000000000000000000e+01,5.480000000000003979e+01,4.725999999999999801e+01,2.740000000000001990e+00
2.290000000000000000e+02,5.000000000000000000e+01,5.415999999999996817e+01,4.729200000000000159e+01,2.707999999999998408e+00
2.300000000000000000e+02,5.000000000000000000e+01,5.415999999999996817e+01,4.729200000000000159e+01,2.707999999999998408e+00
2.310000000000000000e+02,5.000000000000000000e+01,5.352000000000003865e+01,4.732399999999999807e+01,2.676000000000001933e+00
