t,Tref,u,T1,e
1.250000000000000000e+02,5.000000000000000000e+01,4.903540000000009513e+01,5.663799999999999812e+01,-6.637999999999998124e+00
1.260000000000000000e+02,5.000000000000000000e+01,4.380920000000000414e+01,5.683100000000000307e+01,-6.831000000000003070e+00
1.270000000000000000e+02,5.000000000000000000e+01,3.919080000000010955e+01,5.699199999999999733e+01,-6.991999999999997328e+00
1.280000000000000000e+02,5.000000000000000000e+01,3.518659999999999854e+01,5.712100000000000222e+01,-7.121000000000002217e+00
1.290000000000000000e+02,5.000000000000000000e+01,2.986380000000005452e+01,5.731400000000000006e+01,-7.314000000000000057e+00
1.300000000000000000e+02,5.000000000000000000e+01,2.254300000000006321e+01,5.760399999999999920e+01,-7.603999999999999204e+00
1.310000000000000000e+02,5.000000000000000000e+01,2.035560000000003811e+01,5.763700000000000045e+01,-7.637000000000000455e+00
1.320000000000000000e+02,5.000000000000000000e+01,1.622240000000007853e+01,5.776599999999999824e+01,-7.765999999999998238e+00
1.330000000000000000e+02,5.000000000000000000e+01,1.402280000000001792e+01,5.779800000000000182e+01,-7.798000000000001819e+00
1.340000000000000000e+02,5.000000000000000000e+01,9.210999999999984311e+00,5.795900000000000318e+01,-7.959000000000003183e+00
1.350000000000000000e+02,5.000000000000000000e+01,3.054000000000002046e+00,5.818500000000000227e+01,-8.185000000000002274e+00
1.360000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.828099999999999881e+01,-8.280999999999998806e+00
1.370000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.828099999999999881e+01,-8.280999999999998806e+00
1.380000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.847500000000000142e+01,-8.475000000000001421e+00
1.390000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.857099999999999795e+01,-8.570999999999997954e+00
1.400000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.866799999999999926e+01,-8.667999999999999261e+00
1.410000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.892600000000000193e+01,-8.926000000000001933e+00
1.420000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.886099999999999710e+01,-8.860999999999997101e+00
1.430000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.892600000000000193e+01,-8.926000000000001933e+00
1.440000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.902199999999999847e+01,-9.021999999999998465e+00
1.450000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.915100000000000335e+01,-9.151000000000003354e+00
1.460000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.918399999999999750e+01,-9.183999999999997499e+00
1.470000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.918399999999999750e+01,-9.183999999999997499e+00
1.480000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.921600000000000108e+01,-9.216000000000001080e+00
1.490000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.924799999999999756e+01,-9.247999999999997556e+00
1.500000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.934499999999999886e+01,-9.344999999999998863e+00
1.510000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.924799999999999756e+01,-9.247999999999997556e+00
1.520000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.924799999999999756e+01,-9.247999999999997556e+00
1.530000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.924799999999999756e+01,-9.247999999999997556e+00
1.540000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.924799999999999756e+01,-9.247999999999997556e+00
1.550000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.924799999999999756e+01,-9.247999999999997556e+00
1.560000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.924799999999999756e+01,-9.247999999999997556e+00
1.570000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.924799999999999756e+01,-9.247999999999997556e+00
1.580000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.908700000000000330e+01,-9.087000000000003297e+00
1.590000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.879699999999999704e+01,-8.796999999999997044e+00
1.600000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.889399999999999835e+01,-8.893999999999998352e+00
1.610000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.860399999999999920e+01,-8.603999999999999204e+00
1.620000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.860399999999999920e+01,-8.603999999999999204e+00
1.630000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.844200000000000017e+01,-8.442000000000000171e+00
1.640000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.837800000000000011e+01,-8.378000000000000114e+00
1.650000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.834599999999999653e+01,-8.345999999999996533e+00
1.660000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.831300000000000239e+01,-8.313000000000002387e+00
1.670000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.828099999999999881e+01,-8.280999999999998806e+00
1.680000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.815200000000000102e+01,-8.152000000000001023e+00
1.690000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.818500000000000227e+01,-8.185000000000002274e+00
1.700000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.795900000000000318e+01,-7.959000000000003183e+00
1.710000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.792699999999999960e+01,-7.926999999999999602e+00
1.720000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.779800000000000182e+01,-7.798000000000001819e+00
1.730000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.763700000000000045e+01,-7.637000000000000455e+00
1.740000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.763700000000000045e+01,-7.637000000000000455e+00
1.750000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.757200000000000273e+01,-7.572000000000002728e+00
1.760000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.731400000000000006e+01,-7.314000000000000057e+00
1.770000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.731400000000000006e+01,-7.314000000000000057e+00
1.780000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.702400000000000091e+01,-7.024000000000000909e+00
1.790000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.699199999999999733e+01,-6.991999999999997328e+00
1.800000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.696000000000000085e+01,-6.960000000000000853e+00
1.810000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.692799999999999727e+01,-6.927999999999997272e+00
1.820000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.667000000000000171e+01,-6.670000000000001705e+00
1.830000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.650900000000000034e+01,-6.509000000000000341e+00
1.840000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.641199999999999903e+01,-6.411999999999999034e+00
1.850000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.634799999999999898e+01,-6.347999999999998977e+00
1.860000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.612199999999999989e+01,-6.121999999999999886e+00
1.870000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.596099999999999852e+01,-5.960999999999998522e+00
1.880000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.589600000000000080e+01,-5.896000000000000796e+00
1.890000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.570300000000000296e+01,-5.703000000000002956e+00
1.900000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.567099999999999937e+01,-5.670999999999999375e+00
1.910000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.538100000000000023e+01,-5.381000000000000227e+00
1.920000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.534899999999999665e+01,-5.348999999999996646e+00
1.930000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.505899999999999750e+01,-5.058999999999997499e+00
1.940000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.492999999999999972e+01,-4.929999999999999716e+00
1.950000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.473599999999999710e+01,-4.735999999999997101e+00
1.960000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.470400000000000063e+01,-4.704000000000000625e+00
1.970000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.441400000000000148e+01,-4.414000000000001478e+00
1.980000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.441400000000000148e+01,-4.414000000000001478e+00
1.990000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.412400000000000233e+01,-4.124000000000002331e+00
2.000000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.386599999999999966e+01,-3.865999999999999659e+00
2.010000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.402700000000000102e+01,-4.027000000000001023e+00
2.020000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.377000000000000313e+01,-3.770000000000003126e+00
2.030000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.370499999999999829e+01,-3.704999999999998295e+00
2.040000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.344700000000000273e+01,-3.447000000000002728e+00
2.050000000000000000e+02,5.000000000000000000e+01,0.000000000000000000e+00,5.328600000000000136e+01,-3.286000000000001364e+00
2.060000000000000000e+02,5.000000000000000000e+01,1.037800000000046907e+00,5.315699999999999648e+01,-3.156999999999996476e+00
2.070000000000000000e+02,5.000000000000000000e+01,1.052799999999976421e+00,5.312500000000000000e+01,-3.125000000000000000e+00
2.080000000000000000e+02,5.000000000000000000e+01,6.285799999999959198e+00,5.283500000000000085e+01,-2.835000000000000853e+00
2.090000000000000000e+02,5.000000000000000000e+01,8.970999999999989427e+00,5.267399999999999949e+01,-2.673999999999999488e+00
2.100000000000000000e+02,5.000000000000000000e+01,1.300139999999996832e+01,5.244800000000000040e+01,-2.448000000000000398e+00
2.110000000000000000e+02,5.000000000000000000e+01,1.186540000000003658e+01,5.247999999999999687e+01,-2.479999999999996874e+00
2.120000000000000000e+02,5.000000000000000000e+01,1.462159999999992266e+01,5.231900000000000261e+01,-2.319000000000002615e+00
2.130000000000000000e+02,5.000000000000000000e+01,1.676360000000001804e+01,5.218999999999999773e+01,-2.189999999999997726e+00
2.140000000000000000e+02,5.000000000000000000e+01,1.761840000000002249e+01,5.212599999999999767e+01,-2.125999999999997669e+00
2.150000000000000000e+02,5.000000000000000000e+01,2.240479999999993055e+01,5.186800000000000210e+01,-1.868000000000002103e+00
2.160000000000000000e+02,5.000000000000000000e+01,2.332399999999993412e+01,5.180400000000000205e+01,-1.804000000000002046e+00
2.170000000000000000e+02,5.000000000000000000e+01,2.621539999999995985e+01,5.164300000000000068e+01,-1.643000000000000682e+00
2.180000000000000000e+02,5.000000000000000000e+01,2.588679999999995829e+01,5.164300000000000068e+01,-1.643000000000000682e+00
2.190000000000000000e+02,5.000000000000000000e+01,2.883059999999994005e+01,5.148100000000000165e+01,-1.481000000000001648e+00
2.200000000000000000e+02,5.000000000000000000e+01,3.307939999999997127e+01,5.125600000000000023e+01,-1.256000000000000227e+00
2.210000000000000000e+02,5.000000000000000000e+01,3.414119999999992672e+01,5.119100000000000250e+01,-1.191000000000002501e+00
2.220000000000000000e+02,5.000000000000000000e+01,3.648859999999992709e+01,5.106300000000000239e+01,-1.063000000000002387e+00
2.230000000000000000e+02,5.000000000000000000e+01,4.019479999999997943e+01,5.086899999999999977e+01,-8.689999999999997726e-01
2.240000000000000000e+02,5.000000000000000000e+01,4.066739999999990829e+01,5.083700000000000330e+01,-8.370000000000032969e-01
2.250000000000000000e+02,5.000000000000000000e+01,4.571159999999996160e+01,5.057900000000000063e+01,-5.790000000000006253e-01
2.260000000000000000e+02,5.000000000000000000e+01,4.624220000000003239e+01,5.054699999999999704e+01,-5.469999999999970441e-01
2.270000000000000000e+02,5.000000000000000000e+01,4.744579999999998421e+01,5.048199999999999932e+01,-4.819999999999993179e-01
2.280000000000000000e+02,5.000000000000000000e+01,5.189440000000001163e+01,5.025699999999999790e+01,-2.569999999999978968e-01
2.290000000000000000e+02,5.000000000000000000e+01,5.315599999999996328e+01,5.019200000000000017e+01,-1.920000000000001705e-01
